id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717,ホテルモントレ　ラ・スールギンザ,/yad323385/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=323385&callbackHistFlg=1,パリのアパルトマンを思わせる隠れ家的なホテル,【アクセス】JR有楽町駅徒歩7分、地下鉄有楽町線銀座1丁目駅徒歩1分、首都高速環状線内回り新京橋出口より2分。,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥7,962〜","（￥3,981〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718,ホテルリブマックス東銀座,/yad325314/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325314&callbackHistFlg=1,■東京メトロ日比谷線「築地駅」徒歩3分「東銀座駅」徒歩7分！有楽町線「新富町駅」徒歩5築地市場、歌舞伎座も徒歩圏内。東京ディズニーリゾート(R)まで乗換え1回約20分！都内各所アクセス良好！,【アクセス】東京メトロ日比谷線『築地駅』2番出口より徒歩3分・有楽町線『新富町駅』1番出口より徒歩5分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,￥1〜,（￥1〜/人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719,銀座国際ホテル,/yad340729/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=340729&callbackHistFlg=1,機能的で清潔なお部屋を５タイプ用意しております。銀座にあり新橋駅にも3分。お台場にも「ゆりかもめ」で直行。ビジネスや銀座の散策などに、とにかく便利なホテルです。,【アクセス】JR新橋駅・銀座口より徒歩３分。東京メトロ新橋駅・３番出口より徒歩２分。,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720,銀座キャピタルホテル,/yad347677/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=347677&callbackHistFlg=1,有楽町線新富町駅又は日比谷線築地駅より徒歩２分。本館と新館があり別の建物となります。ご来館の際はお間違えのないようご注意下さい。新館住所＝中央区築地３−１−５／本館住所＝中央区築地２−１−４。,【アクセス】新館住所＝中央区築地３−１−５/本館住所＝中央区築地２−１−４【こちらのＭＡＰは本館となります】,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥7,222〜","（￥3,611〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,アパホテル＜築地駅南＞,/yad348960/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348960&callbackHistFlg=1,日比谷線築地駅1番出口より徒歩5分。築地市場徒歩約5分！聖路加病院まで徒歩3分！東京ディズニー(R)乗換1回約20分、東京駅乗換1回3駅10分！タクシーで銀座、新橋、東京10分圏内！東京ビッグサイトにも至便！,【アクセス】メトロ日比谷線　「築地駅」1番・2番出口徒歩5分。有楽町線「新富町駅」徒歩7分。聖路加病院すぐ,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7722,晴海グランドホテル,/yad349756/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=349756&callbackHistFlg=1,銀座や、キッザニアで人気の豊洲までお車約5分。TDR・お台場もアクセス◎最寄りの「勝どき」駅まで徒歩7分。リニューアルした「リラックスルーム」でゆったりステイ。添い寝(小学生以下)＆駐車場「無料」,【アクセス】都営地下鉄大江戸線勝どき駅A3出口より徒歩7分、ゆりかもめ新豊洲駅より徒歩15分。,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7723,東急ステイ銀座,/yad351286/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=351286&callbackHistFlg=1,★銀座駅から徒歩3分・東銀座駅から徒歩1分の好立地！☆洗濯乾燥機・電子レンジのあるお部屋はビジネスや観光にも大変便利です。★全室に無料Wifi・空気加湿清浄機・電気ケトル完備！,【アクセス】東京メトロ「銀座駅」から徒歩3分・東京メトロ、都営地下鉄「東銀座駅」から徒歩1分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥12,500〜","（￥6,250〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,京王プレッソイン東銀座,/yad359592/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=359592&callbackHistFlg=1,２０１３年１月　客室リニューアル！　泊まり心地を追求して新しいお部屋に生まれ変わりました。「機能性」と「快適」にこだわったお部屋が誕生。上質で心地よい空間をご体感いただけます。,【アクセス】日比谷線浅草線「東銀座駅」〜徒歩3分。大江戸線「築地市場駅」〜徒歩4分。銀座線「銀座駅」〜徒歩７分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥16,666〜","（￥8,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7725,ホテルマリナーズコート東京,/yad361384/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=361384&callbackHistFlg=1,大江戸線勝どき駅から徒歩１０分。お台場にも東京ディズニーリゾートにも便利で、注目のショップ満載の豊洲へもアクセス良好！！,【アクセス】都営大江戸線勝どき駅より徒歩１０分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7726,ホテルユニゾ銀座七丁目（２０１６年６月２０日オープン）,/yad372160/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=372160&callbackHistFlg=1,最上階にレディースフロアを備え、他のホテルユニゾブランド同様女性に優しく、上質な時間、洗練された快適を提供するハイグレードホテル。,【アクセス】東京メトロ銀座線・日比谷線・丸の内線「銀座」駅A3出口徒歩5分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥14,740〜","（￥7,370〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7727,コートヤード・マリオット銀座東武ホテル,/yad378022/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=378022&callbackHistFlg=1,宿泊者無料のフィットネス新設。外国人比率60%以上のインターナショナルホテル。コートヤード・プレミアムルーム誕生。くつろぎ感たっぷり。きめ細やかなサービスがモットーのホテル。,【アクセス】地下鉄東銀座駅徒歩3分。地下鉄銀座駅徒歩5分。JR新橋駅徒歩10分。,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥18,518〜","（￥9,259〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7728,ホテル グレイスリー銀座,/yad382425/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=382425&callbackHistFlg=1,銀座中央通りから一番近い「ホテルグレイスリー銀座」で思う存分、銀座ライフをお楽しみ下さい！2013年9月より隣接する銀座6丁目再開発に伴いお見苦しい点がございますが、予めご了承下さい。,【アクセス】地下鉄銀座線・丸の内線・日比谷線銀座駅A3出口より徒歩約3分。JR新橋駅銀座口より徒歩約7分,エリア ： 東京都 > 銀座・晴海・築地,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥9,444〜","（￥4,722〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7729,アルカディア市ヶ谷,/yad306257/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=306257&callbackHistFlg=1,ＪＲ中央線（緩行）、有楽町線・南北線・新宿線各市ヶ谷駅より徒歩２分。都心にありながらオフィス街の静かな環境。ネット接続全室無料！料理自慢のレストランは和洋中３店舗。,【アクセス】ＪＲ中央線（緩行）、地下鉄有楽町線・南北線・新宿線各市ヶ谷駅より徒歩２分。,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥13,888〜","（￥6,944〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730,東京グリーンホテル後楽園,/yad314177/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=314177&callbackHistFlg=1,JR水道橋駅から3分程、都営三田線Ａ2出口から5分程、丸の内線から10分程。無線LAN完備,【アクセス】JR水道橋より徒歩2分。東京メトロ丸ノ内線後楽園駅より徒歩7分。,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥9,629〜","（￥4,814〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7731,ホテル　ニューショーヘイ,/yad316186/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=316186&callbackHistFlg=1,立地はいいけどマイナーな街四谷！電車での移動も楽々都内近郊の移動もスムースに行く事が出来ます。,【アクセス】JR四ツ谷駅（四ツ谷口）徒歩２分　【「しんみち通り」中】／他：東京メトロ丸ノ内線・南北線,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥11,203〜","（￥5,601〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7732,ダイヤモンドホテル,/yad321213/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=321213&callbackHistFlg=1,皇居近くの静かな環境。外観はヨーロッパ調で落ち着いた雰囲気。渋谷に１０分、東京　新宿　渋谷に１５分から２０分とアクセス抜群。【2015年12月より2016年4月末まで工事音あり】,【アクセス】半蔵門線半蔵門駅（3a・4番出口）徒歩1分。有楽町線麹町駅徒歩5分。,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,944〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733,東急ステイ四谷,/yad321263/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=321263&callbackHistFlg=1,【全室に洗濯乾燥機・加湿機能空気清浄機・電子レンジを完備！】シングルは全室ゆとりの１８,,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥14,814〜","（￥7,407〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,東京ドームホテル,/yad321419/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=321419&callbackHistFlg=1,東京ドーム・遊園地などが集まる東京ドームシティ内に建つ４３階建ての高層ホテル。歴史的遺産も多い文京区に位置しながら、丸の内・大手町エリアに近く５路線徒歩圏内でビジネスポイントへのアクセスも抜群,【アクセス】徒歩1〜6分で5路線自由自在。JR総武線.地下鉄三田線の水道橋駅＋丸の内線.南北線の後楽園駅＋大江戸線も可,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥12,222〜","（￥6,111〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7735,ホテルグランドパレス,/yad322305/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322305&callbackHistFlg=1,【東京メトロ「九段下駅」より徒歩約２分】日本武道館や東京ドームは徒歩圏内、東京駅・新宿・渋谷へは地下鉄で約10分♪都内どこへ行くにもアクセス抜群！皇居の緑を望む、落ち着いた雰囲気のホテルです。,【アクセス】地下鉄「九段下駅」東西線7番口より徒歩1分、半蔵門線・都営新宿線3a・3b番口より徒歩3分,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥10,740〜","（￥5,370〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736,ホテルメトロポリタンエドモント,/yad322536/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322536&callbackHistFlg=1,「東京ディズニーリゾート（R）グッドネイバーホテル」東京の中心に位置する飯田橋・水道橋より徒歩5分。東京ドーム・日本武道館も徒歩圏内♪館内にはレストラン、バー、コンビニなど多数の設備あり。,【アクセス】ＪＲ・地下鉄飯田橋より徒歩５分　ＪＲ水道橋より徒歩５分,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7737,ホテルリブマックス後楽園,/yad333489/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=333489&callbackHistFlg=1,全室、Wi-Fi接続無料・空気清浄機完備。周辺には東京ドームシティがあり、最寄り駅の後楽園駅からはビッグターミナル東京駅へ乗り換え無しでアクセス可能！,【アクセス】後楽園駅、春日駅より徒歩8分　水道橋駅より徒歩18分,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,￥1〜,（￥1〜/人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738,アグネスホテルアンドアパートメンツ東京,/yad342512/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=342512&callbackHistFlg=1,様々なシーンが想像できる大人の隠れ家リゾートです。キッチン設備が付いた客室もあり、手料理も可能です。Wifi完備。,【アクセス】JR・東京メトロともに飯田橋駅をご利用ください。最寄出口　JR：西口　東京メトロ：B3出口,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥16,018〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739,ホテルグランドヒル市ヶ谷,/yad359910/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=359910&callbackHistFlg=1,新宿へ１５分！ビジネスやレジャーにおすすめ！,【アクセス】JR総武線、都営新宿線（４番出口）、東京メトロ有楽町線・南北線市ヶ谷駅（７番出口）徒歩約３分,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥10,481〜","（￥5,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,ホテルモントレ半蔵門,/yad384371/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=384371&callbackHistFlg=1,半蔵門駅5番出口目前、麹町駅3番出口より徒歩約7分♪東京・銀座・渋谷・日本武道館・東京ドーム・国立競技場・東京体育館・代々木体育館・スカイツリーなどの観光スポット・ビジネス街へのアクセス抜群！,【アクセス】東京メトロ半蔵門線『半蔵門駅』5番出口目前/東京メトロ有楽町線『麹町駅』〜徒歩約7分/東京駅〜約15分,エリア ： 東京都 > 九段・四谷・後楽園周辺,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥7,870〜","（￥3,935〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7741,ホテルプリンセスガーデン,/yad302776/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=302776&callbackHistFlg=1,目黒駅より徒歩４分、東京山の手の閑静なホテル。恵比寿や渋谷、品川にもアクセス便利で、観光や出張のご利用に、くつろぎの時間をご提供します。,【アクセス】東京駅までＪＲ山手線で20分、品川駅までＪＲ山手線で8分,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥10,185〜","（￥5,092〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7742,ドーミーインEXPRESS目黒青葉台,/yad311048/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311048&callbackHistFlg=1,2015年7月全面リニューアル！！・サウナ付大浴場を完備（平日男性専用、土日祝男女入れ替え）・女性専用貸切ひのき風呂(予約制)・焼き立てパンの朝食が好評！！【中目黒駅徒歩10分】,【アクセス】日比谷線/東急東横線中目黒駅より徒歩10分、東急田園都市線池尻大橋駅より徒歩8分。,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥10,175〜","（￥5,087〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743,ホテルピュリッツァー自由が丘,/yad311392/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=311392&callbackHistFlg=1,街の中心部に位置し、ビジネスやショッピングにもこの上なく便利な好立地。一歩店内に入れば、まるで外国の邸宅に招かれたような錯覚に陥るロビー。所々にあしらわれた花の意匠などが美しい空間を演出。,【アクセス】渋谷駅から９分（東急東横線「特急」利用成田空港から９０分（「東京駅」まで成田エクスプレス）。,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥15,500〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7744,ホテルルートイン五反田,/yad312870/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312870&callbackHistFlg=1,都内何処にお出掛けでも近いのが魅力。大浴場が最上階に有り、バイキング朝食が無料で！！全室無料のＬＡＮケーブルを御用意しています。テレビは大画面で、ビジネスにもご旅行にも最適です☆,【アクセス】JR五反田駅西口から徒歩12分。品川駅まで車で10分・東京スカイツリーまで車で25分・TDLまで車で40分！,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥12,685〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7745,ホテルマイステイズ五反田,/yad315292/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=315292&callbackHistFlg=1,【改修工事のお知らせ】2016年1月27日より、共用部改修工事を実施致します。お客様にはご迷惑をお掛けいたしますが、何卒ご理解くださいませ。※詳細につきましては新着トピックスよりご確認ください,【アクセス】JR線・都営浅草線・東急池上線「五反田駅」東口より徒歩5分。JR線・りんかい線「大崎駅」より徒歩10分。,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥5,092〜","（￥2,546〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746,アリエッタ　ホテル＆トラットリア,/yad318198/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=318198&callbackHistFlg=1,全室Ｗｉ−Ｆｉ完備！都内どこへ行くにもアクセス抜群！ＪＲ五反田駅から徒歩５分。フローリングの客室は自宅にいるような寛ぎ。通りから気軽に入れるトラットリアの優待サービス有。朝食無料サービスも人気,【アクセス】JR五反田駅東口・浅草線五反田駅A3徒歩5分。JR大崎駅東口徒歩10分。首都高速2号目黒線目黒ICより約5分。,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7747,東急ステイ五反田,/yad321785/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=321785&callbackHistFlg=1,・五反田駅から徒歩1分♪・全室お部屋には洗濯乾燥機&電子レンジを完備！・周辺に飲食店も多数あり、渋谷・新橋・浅草などへも乗り換えなしなど、東京都内どこへ行くにも大変便利です♪,【アクセス】JR山手線五反田駅から徒歩1分、都営地下鉄浅草線五反田駅A6番出口から徒歩0分,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7748,東急ステイ目黒・祐天寺,/yad322009/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322009&callbackHistFlg=1,渋谷駅から電車で6分・東横線祐天寺駅から徒歩3分。閑静な住宅街の一角にリニューアルOPENした、洗濯乾燥機&ミニキッチン付きの便利なビジネスホテル★,【アクセス】東急東横線「祐天寺」駅より徒歩３分,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,ホテルマイステイズ五反田駅前,/yad330800/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=330800&callbackHistFlg=1,東京のビジネス・観光に好立地なホテルです。山手線「五反田」駅西口から徒歩でたったの３０秒！都内はもちろん、羽田空港３０分の便利さです。,【アクセス】JR五反田駅西口から徒歩30秒。,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥6,666〜","（￥3,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,ホテルサンルート五反田,/yad332304/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=332304&callbackHistFlg=1,「品川」やファッションの街「渋谷」にも近い「五反田」。近くにコンビニや居酒屋などがあり便利で部屋のインテリアはモダンで心地よく全ての部屋にズボンプレッサーが完備されているのも嬉しい。,【アクセス】ＪＲ山手線・地下鉄都営浅草線・私鉄東急池上線五反田駅東口より徒歩３分,エリア ： 東京都 > 恵比寿・目黒・五反田,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
